Wavelength,Spectra 1,Spectra 2,Spectra 3,Spectra 4,Spectra 5
1888,0.960138,0.988722,0.975546,0.943817,0.983711
1889,0.955236,0.985491,0.971718,0.937927,0.980159
1890,0.949971,0.981927,0.967692,0.931828,0.976443
1891,0.944503,0.978079,0.963375,0.925502,0.972382
1892,0.938901,0.973811,0.958772,0.918976,0.96791
1893,0.933327,0.969482,0.954118,0.912559,0.963413
1894,0.927699,0.964927,0.949386,0.906128,0.958796
1895,0.921986,0.960231,0.944393,0.899551,0.953947
1896,0.916347,0.955433,0.939233,0.89309,0.948932
1897,0.910817,0.950612,0.934034,0.886899,0.943897
1898,0.905217,0.945498,0.928594,0.88068,0.9386
1899,0.899823,0.940314,0.923112,0.87479,0.933303
1900,0.89457,0.935104,0.917601,0.869132,0.92802
1901,0.88946,0.929808,0.911987,0.86362,0.922623
1902,0.884787,0.924738,0.90664,0.858542,0.917545
1903,0.880481,0.919736,0.901395,0.853825,0.912614
1904,0.876379,0.914949,0.8963,0.849322,0.907867
1905,0.872572,0.910283,0.89129,0.845061,0.903224
1906,0.869092,0.905867,0.886634,0.841326,0.898998
1907,0.865788,0.901532,0.882011,0.837727,0.894861
1908,0.862841,0.897477,0.877616,0.834495,0.890956
1909,0.860147,0.893691,0.873481,0.831642,0.887385
1910,0.857624,0.890186,0.869573,0.828946,0.88403
1911,0.855448,0.88706,0.866063,0.826576,0.881009
1912,0.853483,0.884171,0.862798,0.824428,0.878212
1913,0.851685,0.881533,0.85984,0.822475,0.875705
1914,0.850213,0.879137,0.857292,0.820825,0.873535
1915,0.848776,0.876979,0.854823,0.819227,0.871503
1916,0.847479,0.875136,0.852551,0.817767,0.869722
1917,0.846291,0.873463,0.850542,0.816496,0.868125
1918,0.845262,0.872019,0.848768,0.815408,0.866715
1919,0.844278,0.870727,0.847109,0.814378,0.865446
1920,0.843384,0.869628,0.845676,0.81349,0.864473
1921,0.842587,0.868729,0.844504,0.812756,0.863681
1922,0.841865,0.868018,0.843478,0.812074,0.862958
1923,0.841257,0.867409,0.842545,0.811481,0.862306
1924,0.840719,0.866879,0.841751,0.811009,0.861674
1925,0.840317,0.866503,0.841183,0.810705,0.861079
1926,0.839886,0.866153,0.840622,0.810414,0.860547
1927,0.839506,0.865876,0.840119,0.810218,0.860109
1928,0.839165,0.865674,0.83976,0.810063,0.859642
1929,0.838873,0.865548,0.83953,0.809969,0.859209
1930,0.838555,0.865487,0.839351,0.809927,0.858751
1931,0.838321,0.865558,0.839308,0.809956,0.858365
1932,0.838154,0.865611,0.839319,0.810017,0.858028
1933,0.838006,0.865722,0.839349,0.810154,0.85775
1934,0.837895,0.865892,0.839379,0.810335,0.857522
1935,0.83789,0.866135,0.83953,0.810562,0.857319
1936,0.837929,0.866393,0.839743,0.810795,0.857068
1937,0.838078,0.866791,0.840018,0.811163,0.857014
1938,0.83834,0.867326,0.840372,0.811621,0.857028
1939,0.838667,0.867875,0.840831,0.812142,0.857181
1940,0.839108,0.868502,0.841375,0.812786,0.857484
1941,0.839526,0.869144,0.841932,0.813438,0.857898
1942,0.839975,0.869814,0.842609,0.814063,0.858267
1943,0.840556,0.870545,0.843361,0.814741,0.858751
1944,0.841151,0.871359,0.844112,0.815508,0.859476
1945,0.841795,0.872168,0.844886,0.816319,0.860113
1946,0.842559,0.87297,0.845747,0.817165,0.860831
1947,0.843275,0.873816,0.84667,0.818034,0.861739
1948,0.844089,0.87466,0.847622,0.818915,0.862624
1949,0.844985,0.87547,0.84866,0.819757,0.863446
1950,0.845906,0.876338,0.849685,0.820675,0.864447
1951,0.846893,0.877268,0.850726,0.821701,0.865607
1952,0.847873,0.878169,0.851775,0.822664,0.866736
1953,0.848871,0.879083,0.852855,0.823597,0.867914
1954,0.849879,0.879995,0.853925,0.824576,0.869164
1955,0.850919,0.880884,0.854967,0.825629,0.870383
1956,0.851964,0.881747,0.856088,0.826628,0.871601
1957,0.852995,0.882589,0.857271,0.827649,0.872885
1958,0.854063,0.883479,0.858438,0.828733,0.874199
1959,0.85519,0.884375,0.859603,0.829824,0.875495
1960,0.856403,0.885292,0.860794,0.83093,0.876843
1961,0.857527,0.886201,0.861992,0.832006,0.878126
1962,0.858647,0.887094,0.863184,0.833138,0.879403
1963,0.859783,0.888035,0.864384,0.834196,0.880608
1964,0.860897,0.889032,0.865629,0.835141,0.881761
1965,0.861968,0.889986,0.866839,0.836144,0.882907
1966,0.863022,0.89095,0.868032,0.837134,0.88401
1967,0.864169,0.891901,0.869179,0.838174,0.885065
1968,0.865272,0.892864,0.870394,0.839277,0.886179
1969,0.866308,0.893855,0.871617,0.840379,0.887284
1970,0.867352,0.894876,0.872798,0.841505,0.88833
1971,0.868433,0.895979,0.873955,0.842703,0.889294
1972,0.869516,0.897037,0.875159,0.843839,0.89039
1973,0.870545,0.898053,0.876334,0.844932,0.891495
1974,0.87161,0.899144,0.877563,0.846096,0.892621
1975,0.872708,0.900305,0.878851,0.847275,0.893839
1976,0.873872,0.901423,0.880148,0.84847,0.895071
1977,0.875136,0.902599,0.881503,0.849761,0.896326
1978,0.876199,0.903671,0.882766,0.850926,0.897496
1979,0.877307,0.904725,0.884055,0.852072,0.898783
1980,0.878596,0.905856,0.885416,0.853297,0.900166
1981,0.879773,0.906988,0.886685,0.854472,0.901516
1982,0.88096,0.908227,0.887999,0.855739,0.902909
1983,0.882147,0.909455,0.889337,0.856959,0.904241
1984,0.883393,0.910738,0.890699,0.858211,0.905538
1985,0.884622,0.911963,0.892059,0.859387,0.906889
1986,0.885769,0.913156,0.893439,0.860502,0.90824
1987,0.887008,0.914386,0.894814,0.861633,0.909567
1988,0.888384,0.915667,0.896213,0.862739,0.910896
1989,0.889664,0.916884,0.897592,0.863857,0.912299
1990,0.890873,0.918076,0.898941,0.86496,0.91371
1991,0.892176,0.919294,0.900343,0.866118,0.915115
1992,0.893448,0.920523,0.901755,0.867236,0.916564
1993,0.894586,0.921647,0.903059,0.868323,0.91801
1994,0.895785,0.922733,0.904413,0.869452,0.919434
1995,0.897095,0.923951,0.905837,0.870579,0.920929
1996,0.898412,0.925189,0.907274,0.871685,0.922444
1997,0.899821,0.926443,0.908737,0.872798,0.924056
1998,0.901153,0.927638,0.910222,0.873912,0.925624
1999,0.902483,0.928884,0.911785,0.874961,0.927183
2000,0.903813,0.930135,0.913274,0.876108,0.928752
2001,0.905092,0.931286,0.914687,0.877313,0.930369
2002,0.906417,0.93252,0.916221,0.878528,0.931951
2003,0.907824,0.933862,0.917803,0.879853,0.933465
2004,0.909138,0.93516,0.919355,0.881067,0.935037
2005,0.910369,0.936392,0.920942,0.882188,0.936658
2006,0.911695,0.937742,0.922602,0.883384,0.938262
2007,0.912993,0.93911,0.924218,0.884592,0.939781
2008,0.914226,0.940437,0.925763,0.885861,0.941339
2009,0.9155,0.941742,0.927313,0.887137,0.942851
2010,0.916802,0.943041,0.928883,0.888534,0.944252
2011,0.918083,0.944319,0.930426,0.889817,0.94573
2012,0.919363,0.945562,0.931914,0.891026,0.947307
2013,0.920632,0.946802,0.933439,0.892284,0.948749
2014,0.921881,0.948037,0.935008,0.89356,0.950123
2015,0.923179,0.949257,0.936517,0.894827,0.951509
2016,0.924556,0.950466,0.938007,0.896056,0.952847
2017,0.925784,0.951646,0.939459,0.897354,0.954159
2018,0.926935,0.952825,0.940837,0.898673,0.955453
2019,0.928107,0.953964,0.94226,0.900013,0.956745
2020,0.929272,0.955027,0.943706,0.901434,0.958011
2021,0.930516,0.956175,0.945189,0.902876,0.95927
2022,0.931715,0.957296,0.946564,0.904238,0.960452
2023,0.933035,0.958457,0.947936,0.905559,0.961611
2024,0.934218,0.95949,0.949245,0.906906,0.962724
2025,0.93527,0.960481,0.950455,0.90826,0.963768
2026,0.936366,0.96143,0.95164,0.909535,0.964774
2027,0.937486,0.962258,0.952783,0.910776,0.965744
2028,0.938582,0.963154,0.95396,0.912045,0.966719
2029,0.93963,0.9641,0.955099,0.91322,0.967637
2030,0.940685,0.96496,0.956221,0.91446,0.968541
2031,0.941773,0.965813,0.957403,0.915839,0.969474
2032,0.942804,0.966595,0.958495,0.917101,0.970341
2033,0.943813,0.967303,0.95948,0.918345,0.971125
2034,0.944792,0.967983,0.960472,0.9195,0.971911
2035,0.945713,0.968573,0.961497,0.920568,0.972707
2036,0.946555,0.969131,0.962523,0.921653,0.973529
2037,0.947441,0.969779,0.963552,0.922786,0.974357
2038,0.9483,0.970466,0.964644,0.923941,0.975235
2039,0.949174,0.971101,0.965635,0.925057,0.976059
2040,0.950109,0.971801,0.966596,0.92628,0.976916
2041,0.950949,0.972397,0.967492,0.927313,0.977639
2042,0.951735,0.972855,0.968296,0.928147,0.978271
2043,0.952492,0.973378,0.96913,0.929101,0.978908
2044,0.953198,0.973939,0.969982,0.930073,0.979454
2045,0.953895,0.974472,0.970743,0.930976,0.98002
2046,0.954526,0.975036,0.971446,0.931895,0.980577
2047,0.955213,0.975512,0.97214,0.932786,0.98115
2048,0.955965,0.975926,0.972764,0.93367,0.981738
2049,0.956602,0.976293,0.973356,0.934378,0.982272
2050,0.95727,0.9767,0.973992,0.935143,0.982817
2051,0.957953,0.97704,0.974664,0.935891,0.983367
2052,0.958636,0.977483,0.975314,0.936712,0.983942
2053,0.959301,0.978041,0.975985,0.937545,0.984536
2054,0.959968,0.97849,0.976594,0.938331,0.985075
2055,0.960681,0.978903,0.977167,0.939153,0.985635
2056,0.961318,0.97936,0.977738,0.939956,0.98613
2057,0.961898,0.979835,0.978269,0.940689,0.986542
2058,0.962476,0.980224,0.978798,0.941446,0.986962
2059,0.963011,0.980626,0.979358,0.942194,0.987402
2060,0.963569,0.980988,0.979875,0.943022,0.987786
2061,0.964122,0.981269,0.980343,0.943899,0.988088
2062,0.964668,0.98152,0.980802,0.944726,0.988416
2063,0.965215,0.98176,0.981274,0.945601,0.988767
2064,0.965751,0.981932,0.981689,0.94649,0.989047
2065,0.966309,0.982182,0.982046,0.947314,0.98931
2066,0.966857,0.982407,0.982332,0.948026,0.989543
2067,0.96744,0.982656,0.982687,0.948855,0.989844
2068,0.968061,0.982958,0.982991,0.949708,0.990114
2069,0.968665,0.983255,0.983353,0.950602,0.990434
2070,0.969256,0.983538,0.983796,0.951547,0.990859
2071,0.969884,0.983821,0.984196,0.95248,0.991209
2072,0.97051,0.984115,0.984564,0.953488,0.991498
2073,0.971182,0.984456,0.984968,0.954419,0.991838
2074,0.971966,0.984827,0.985389,0.9553,0.992174
2075,0.972634,0.985142,0.985825,0.956201,0.992549
2076,0.973269,0.985445,0.986302,0.957141,0.992992
2077,0.973895,0.985802,0.986742,0.957967,0.993404
2078,0.974477,0.986178,0.987198,0.958699,0.993838
2079,0.975008,0.986491,0.987606,0.95949,0.994264
2080,0.975554,0.98681,0.987995,0.960249,0.994641
2081,0.976117,0.987199,0.988419,0.960958,0.994891
2082,0.976627,0.987543,0.988805,0.961635,0.995199
2083,0.977073,0.987817,0.989164,0.962351,0.99546
2084,0.977555,0.988129,0.989573,0.962964,0.995772
2085,0.978034,0.988476,0.989998,0.96345,0.996101
2086,0.978509,0.988816,0.990387,0.963996,0.996458
2087,0.978985,0.989115,0.990778,0.964571,0.996871
2088,0.979459,0.98947,0.99119,0.965069,0.997201
2089,0.979991,0.98995,0.99161,0.965567,0.997519
2090,0.980399,0.99028,0.991984,0.965958,0.997835
2091,0.980738,0.99054,0.992359,0.966244,0.998121
2092,0.981068,0.990795,0.992733,0.966523,0.998369
2093,0.98138,0.990988,0.99304,0.966721,0.998632
2094,0.981583,0.991151,0.993371,0.966928,0.998841
2095,0.981745,0.991261,0.993681,0.967124,0.998969
2096,0.981836,0.991437,0.994127,0.967306,0.999104
2097,0.981851,0.991585,0.994514,0.967484,0.999203
2098,0.981777,0.991642,0.994799,0.96758,0.999279
2099,0.981696,0.991735,0.995144,0.967596,0.999328
2100,0.981571,0.991837,0.995498,0.967518,0.999347
2101,0.981499,0.991963,0.995849,0.967473,0.999365
2102,0.981455,0.992076,0.996226,0.9674,0.999453
2103,0.981274,0.992204,0.996559,0.967234,0.999561
2104,0.981079,0.992401,0.9969,0.967098,0.999772
2105,0.980834,0.992521,0.997174,0.966806,0.999877
2106,0.980478,0.992584,0.997415,0.96641,0.999969
2107,0.980069,0.992673,0.997596,0.965873,1
2108,0.979664,0.992815,0.997711,0.965182,0.999973
2109,0.979185,0.992836,0.997812,0.964471,0.999941
2110,0.978603,0.992761,0.997862,0.963633,0.999869
2111,0.977953,0.992721,0.9979,0.962739,0.999776
2112,0.977273,0.99263,0.997901,0.961841,0.999671
2113,0.976511,0.992528,0.997927,0.960813,0.999509
2114,0.975654,0.99239,0.997953,0.959704,0.999382
2115,0.974791,0.992292,0.998043,0.958583,0.999224
2116,0.973874,0.992118,0.998128,0.95737,0.999032
2117,0.972915,0.991811,0.998245,0.956087,0.998808
2118,0.971966,0.991634,0.998429,0.954819,0.99864
2119,0.970996,0.991516,0.998627,0.953472,0.998447
2120,0.969949,0.991351,0.998826,0.952134,0.998269
2121,0.968902,0.991227,0.999145,0.950848,0.998212
2122,0.967783,0.991038,0.999357,0.949452,0.997983
2123,0.966525,0.990808,0.999506,0.947913,0.997639
2124,0.96533,0.990568,0.99964,0.94648,0.997327
2125,0.964126,0.99034,0.999769,0.94507,0.996983
2126,0.962933,0.99002,0.999858,0.943625,0.996577
2127,0.961763,0.989668,1,0.94223,0.996191
2128,0.960559,0.989236,1,0.940777,0.995699
2129,0.959384,0.988831,1,0.939256,0.995149
2130,0.958149,0.988195,0.999816,0.937734,0.99448
2131,0.956891,0.987402,0.999432,0.936189,0.99371
2132,0.955596,0.986516,0.998868,0.934677,0.992898
2133,0.95421,0.985511,0.998183,0.933105,0.991906
2134,0.952635,0.984352,0.997361,0.931414,0.990739
2135,0.95096,0.983141,0.996378,0.929642,0.989502
2136,0.949111,0.98192,0.995281,0.927804,0.988151
2137,0.947247,0.980487,0.993911,0.925817,0.986654
2138,0.945332,0.97891,0.992368,0.923715,0.985078
2139,0.943251,0.977181,0.990588,0.921527,0.983301
2140,0.941095,0.975321,0.988613,0.919221,0.981351
2141,0.938767,0.973305,0.986328,0.916828,0.979262
2142,0.93616,0.97102,0.983724,0.914356,0.976924
2143,0.933665,0.968816,0.981018,0.91175,0.974617
2144,0.931171,0.966627,0.97807,0.908905,0.972205
2145,0.928532,0.964197,0.974926,0.906192,0.969734
2146,0.92587,0.961736,0.971668,0.903582,0.967376
2147,0.923112,0.959065,0.968153,0.900718,0.964688
2148,0.920125,0.95601,0.964265,0.897679,0.961672
2149,0.917217,0.953057,0.960342,0.894746,0.958723
2150,0.914315,0.950094,0.956157,0.891629,0.955615
2151,0.911383,0.947019,0.952033,0.888584,0.95246
2152,0.908438,0.943865,0.947859,0.885666,0.949269
2153,0.905481,0.940681,0.943591,0.882796,0.946095
2154,0.902515,0.937507,0.939467,0.879918,0.942923
2155,0.899508,0.934248,0.935371,0.87696,0.939663
2156,0.896569,0.931019,0.931386,0.874144,0.936443
2157,0.893618,0.927789,0.927357,0.871399,0.933239
2158,0.890778,0.924655,0.923735,0.868786,0.930149
2159,0.887955,0.921445,0.920235,0.866218,0.927004
2160,0.885288,0.918443,0.917072,0.863786,0.924037
2161,0.882733,0.915594,0.914285,0.861536,0.921229
2162,0.88024,0.912812,0.911615,0.859296,0.918513
2163,0.877857,0.910157,0.909128,0.857121,0.915935
2164,0.875552,0.907534,0.906923,0.855027,0.913327
2165,0.873322,0.904981,0.904933,0.852916,0.910686
2166,0.871179,0.902529,0.903214,0.851065,0.908331
2167,0.869056,0.900069,0.901837,0.849393,0.906088
2168,0.86716,0.897811,0.900584,0.847791,0.903939
2169,0.865367,0.895776,0.899603,0.846295,0.902071
2170,0.863755,0.893749,0.898717,0.845035,0.900229
2171,0.862441,0.891866,0.898052,0.843942,0.898392
2172,0.861143,0.89,0.897415,0.842944,0.896659
2173,0.859847,0.888127,0.896894,0.84209,0.895037
2174,0.858829,0.88636,0.896471,0.841485,0.893567
2175,0.857959,0.88465,0.896085,0.841042,0.892169
2176,0.85712,0.883058,0.895615,0.840697,0.890755
2177,0.856458,0.881522,0.895133,0.840552,0.889303
2178,0.856015,0.880129,0.894681,0.840684,0.887875
2179,0.855589,0.878622,0.894111,0.840917,0.886473
2180,0.855221,0.877185,0.89356,0.841211,0.885072
2181,0.854998,0.875611,0.892721,0.841777,0.883586
2182,0.854895,0.873923,0.891737,0.842651,0.88214
2183,0.854914,0.872275,0.890593,0.843535,0.880621
2184,0.855116,0.870578,0.889178,0.844564,0.878947
2185,0.855282,0.8689,0.887766,0.8457,0.877337
2186,0.855545,0.867274,0.886301,0.846958,0.875795
2187,0.85581,0.865536,0.884659,0.848305,0.874157
2188,0.856069,0.86376,0.882899,0.849826,0.872462
2189,0.856402,0.861917,0.880988,0.851334,0.87074
2190,0.8569,0.859955,0.878895,0.852975,0.869
2191,0.857243,0.858024,0.876717,0.854533,0.867186
2192,0.857621,0.856051,0.874349,0.856117,0.865269
2193,0.857844,0.854078,0.871979,0.857647,0.86338
2194,0.857952,0.852135,0.869689,0.859292,0.861513
2195,0.857955,0.850127,0.867061,0.860632,0.859526
2196,0.857929,0.848138,0.864321,0.86187,0.85753
2197,0.857708,0.846087,0.861384,0.862927,0.855505
2198,0.857152,0.843806,0.857925,0.863662,0.853125
2199,0.856441,0.841304,0.854225,0.864087,0.850508
2200,0.855442,0.838464,0.850217,0.864199,0.847728
2201,0.854101,0.835254,0.845864,0.863971,0.84469
2202,0.852608,0.831961,0.841256,0.863598,0.841509
2203,0.850807,0.828296,0.836178,0.862803,0.838088
2204,0.849117,0.824834,0.831311,0.862147,0.834708
2205,0.847168,0.821229,0.825969,0.861256,0.831005
2206,0.845439,0.817834,0.821422,0.860695,0.827698
2207,0.843578,0.814238,0.816734,0.859968,0.824249
2208,0.842293,0.81142,0.813375,0.859899,0.821555
2209,0.840939,0.80866,0.810268,0.860031,0.818947
2210,0.840494,0.806843,0.808987,0.860803,0.817373
2211,0.840699,0.805711,0.808949,0.862041,0.81655
2212,0.84138,0.805276,0.810191,0.863876,0.816342
2213,0.842679,0.805553,0.813047,0.866372,0.816907
2214,0.844436,0.806455,0.816778,0.869197,0.818061
2215,0.846864,0.808282,0.822165,0.872698,0.820038
2216,0.849474,0.810346,0.827688,0.876308,0.822281
2217,0.852739,0.81321,0.834635,0.880475,0.825362
2218,0.855963,0.81604,0.841125,0.884494,0.828422
2219,0.859489,0.819291,0.84815,0.888766,0.83188
2220,0.862942,0.822492,0.854591,0.892901,0.835267
2221,0.866486,0.825828,0.860968,0.896934,0.838916
2222,0.869999,0.829147,0.866857,0.900972,0.842396
2223,0.873478,0.832533,0.872371,0.905033,0.845899
2224,0.877046,0.8359,0.877409,0.909041,0.849198
2225,0.880555,0.839329,0.88213,0.912962,0.85247
2226,0.883998,0.842745,0.886483,0.916803,0.855731
2227,0.887389,0.845993,0.890226,0.920484,0.858764
2228,0.890653,0.849149,0.893596,0.924018,0.861781
2229,0.89381,0.852097,0.896619,0.92738,0.864613
2230,0.896882,0.85479,0.899115,0.930541,0.867263
2231,0.899866,0.85753,0.901472,0.933733,0.869826
2232,0.902772,0.860291,0.90355,0.936858,0.872368
2233,0.905455,0.86265,0.905339,0.939737,0.874553
2234,0.908067,0.864967,0.906845,0.94258,0.876587
2235,0.910389,0.866769,0.907985,0.94514,0.878303
2236,0.912477,0.868089,0.908709,0.947371,0.879713
2237,0.914352,0.869285,0.909361,0.949566,0.880874
2238,0.916015,0.87026,0.909663,0.951584,0.881768
2239,0.917462,0.870828,0.909914,0.95356,0.882395
2240,0.918751,0.871139,0.909995,0.955482,0.882756
2241,0.919648,0.871057,0.910055,0.957188,0.882819
2242,0.920245,0.87052,0.910008,0.95884,0.882607
2243,0.920598,0.869706,0.909961,0.960213,0.882094
2244,0.920582,0.868615,0.909914,0.961325,0.881255
2245,0.920346,0.86711,0.909808,0.962242,0.880125
2246,0.91997,0.865151,0.909727,0.962933,0.878728
2247,0.919157,0.862962,0.90947,0.963454,0.876982
2248,0.91791,0.86039,0.909105,0.963735,0.874812
2249,0.91648,0.85757,0.908532,0.963882,0.872491
2250,0.91462,0.85438,0.907834,0.963861,0.869804
2251,0.912687,0.851081,0.906896,0.963677,0.866987
2252,0.910417,0.847413,0.905724,0.963211,0.863904
2253,0.908215,0.843749,0.90435,0.962743,0.860752
2254,0.905933,0.839934,0.902722,0.962137,0.85733
2255,0.903643,0.836122,0.900975,0.961522,0.854015
2256,0.901126,0.832177,0.898968,0.96067,0.850532
2257,0.898759,0.828365,0.896889,0.959849,0.847174
2258,0.896479,0.824827,0.894794,0.959211,0.844017
2259,0.894158,0.821406,0.892693,0.958423,0.840964
2260,0.892157,0.818348,0.890946,0.957829,0.838336
2261,0.890593,0.815777,0.88942,0.957443,0.835992
2262,0.889154,0.813388,0.887937,0.956774,0.833894
2263,0.887878,0.811256,0.886794,0.956269,0.832162
2264,0.88695,0.809642,0.885876,0.95609,0.830755
2265,0.886338,0.808411,0.885083,0.956152,0.829664
2266,0.885952,0.807638,0.884621,0.956286,0.828953
2267,0.885818,0.807405,0.884471,0.956712,0.828594
2268,0.886013,0.807429,0.884645,0.957124,0.82862
2269,0.886585,0.80784,0.885144,0.957541,0.829096
2270,0.887266,0.80862,0.885769,0.958135,0.82978
2271,0.888149,0.809769,0.886714,0.958891,0.830754
2272,0.889366,0.811305,0.887934,0.959813,0.83219
2273,0.890796,0.813249,0.889276,0.960813,0.833949
2274,0.89254,0.815553,0.890962,0.962075,0.836098
2275,0.894767,0.81828,0.893107,0.963688,0.838836
2276,0.896999,0.82129,0.895363,0.965126,0.841695
2277,0.899328,0.824709,0.897813,0.966649,0.844839
2278,0.902002,0.828446,0.900535,0.96826,0.848254
2279,0.904975,0.832475,0.903527,0.969788,0.851882
2280,0.908062,0.836894,0.906736,0.971522,0.855901
2281,0.911421,0.841866,0.910313,0.97355,0.860362
2282,0.914902,0.846868,0.913846,0.975443,0.864929
2283,0.918593,0.852215,0.917589,0.977296,0.869912
2284,0.922276,0.857622,0.921333,0.979283,0.874918
2285,0.926276,0.863258,0.925154,0.981398,0.880157
2286,0.930086,0.868849,0.928955,0.983396,0.885308
2287,0.933749,0.874574,0.932889,0.98551,0.890566
2288,0.937439,0.880255,0.93671,0.98743,0.895718
2289,0.941244,0.886037,0.940515,0.989166,0.90087
2290,0.944769,0.891557,0.944146,0.990896,0.905893
2291,0.948194,0.897019,0.947685,0.992573,0.91091
2292,0.95153,0.90243,0.951162,0.994222,0.915827
2293,0.954508,0.907292,0.954352,0.995654,0.920216
2294,0.957274,0.911873,0.957282,0.996662,0.924304
2295,0.959961,0.91623,0.959967,0.997591,0.928356
2296,0.962247,0.920146,0.962428,0.998458,0.932045
2297,0.964166,0.924092,0.964898,0.999081,0.935524
2298,0.966098,0.928073,0.967229,0.999523,0.938896
2299,0.96796,0.93182,0.969233,0.999737,0.942072
2300,0.969635,0.935607,0.971215,0.99986,0.945228
2301,0.971193,0.939194,0.973005,0.999993,0.94824
2302,0.972774,0.942513,0.974536,1,0.951203
2303,0.974244,0.945886,0.976173,0.999808,0.954024
2304,0.97546,0.94924,0.977804,0.999258,0.956618
2305,0.976696,0.952485,0.979391,0.998634,0.959493
2306,0.977908,0.955821,0.980948,0.998097,0.962449
2307,0.978819,0.959237,0.982244,0.997342,0.965223
2308,0.979628,0.96243,0.983517,0.996437,0.967953
2309,0.980518,0.965497,0.984915,0.995477,0.97055
2310,0.981253,0.96855,0.986135,0.994292,0.973073
2311,0.981674,0.971313,0.987265,0.992969,0.975421
2312,0.98202,0.9739,0.988412,0.991603,0.977558
2313,0.982359,0.97641,0.989415,0.990187,0.979619
2314,0.982513,0.978812,0.990035,0.988461,0.981512
2315,0.982686,0.981071,0.99089,0.987155,0.983368
2316,0.982882,0.983199,0.991943,0.985996,0.985124
2317,0.983079,0.985215,0.992723,0.98498,0.986836
2318,0.983141,0.987132,0.99333,0.984132,0.988493
2319,0.98332,0.9888,0.993996,0.983465,0.990033
2320,0.983526,0.990199,0.994608,0.982922,0.991527
2321,0.98396,0.991669,0.995163,0.982812,0.992831
2322,0.984608,0.993057,0.995708,0.982703,0.994024
2323,0.985158,0.994257,0.99621,0.982593,0.995005
2324,0.985695,0.995482,0.996628,0.982579,0.99569
2325,0.986409,0.99638,0.997005,0.982964,0.996481
2326,0.987177,0.996873,0.997319,0.983677,0.997173
2327,0.987941,0.997493,0.9977,0.984312,0.997762
2328,0.988906,0.998006,0.998078,0.985188,0.99841
2329,0.989943,0.998481,0.998384,0.986129,0.99887
2330,0.990987,0.998892,0.998679,0.987051,0.999051
2331,0.99195,0.999269,0.999023,0.988002,0.999321
2332,0.993087,0.999699,0.999379,0.989231,0.999613
2333,0.994036,0.999849,0.999597,0.99032,0.999757
2334,0.994741,0.999899,0.999855,0.991177,0.999787
2335,0.995578,0.99995,1,0.992299,0.999817
2336,0.996439,1,1,0.993767,0.999888
2337,0.997275,1,1,0.994822,0.999944
2338,0.998214,1,1,0.995718,1
2339,0.998879,1,1,0.996689,1
2340,0.999624,1,1,0.997547,1
2341,1,1,1,0.998248,1
2342,1,1,1,0.999051,0.999958
2343,1,1,1,0.99962,0.999973
2344,1,1,1,0.999888,1
2345,1,1,0.999774,1,1
2346,1,0.999859,0.999352,1,1
2347,1,0.999682,0.998764,1,0.999974
2348,0.999941,0.999085,0.997713,1,0.999733
2349,0.999957,0.99868,0.996901,1,0.99945
2350,0.999995,0.99844,0.996179,1,0.999034
2351,0.999977,0.998032,0.99522,1,0.998697
2352,1,0.997495,0.994101,1,0.99826
2353,1,0.997046,0.993233,0.999986,0.997817
2354,0.999703,0.996555,0.99229,0.9999,0.997354
2355,0.999896,0.996136,0.991455,1,0.997199
2356,1,0.995852,0.990892,1,0.996904
2357,1,0.995401,0.990372,1,0.996402
2358,1,0.99496,0.989732,1,0.996221
2359,1,0.994457,0.98913,1,0.995987
2360,0.999972,0.993877,0.988829,1,0.995546
2361,1,0.993465,0.988605,1,0.99522
2362,1,0.992819,0.988148,0.999956,0.994976
2363,0.999917,0.992182,0.987777,0.99993,0.994629
2364,0.999783,0.991788,0.987369,1,0.994198
2365,0.999421,0.99097,0.986609,0.999996,0.993739
2366,0.99914,0.990219,0.98624,1,0.993316
2367,0.999109,0.98979,0.986077,0.999777,0.992999
2368,0.998853,0.989185,0.98555,0.999178,0.992724
2369,0.998399,0.988614,0.985099,0.998717,0.992279
2370,0.997861,0.98805,0.984519,0.998098,0.991499
2371,0.997226,0.987407,0.983531,0.997255,0.990665
2372,0.996498,0.986418,0.98252,0.996446,0.989862
2373,0.995797,0.985359,0.981463,0.995703,0.989153
2374,0.995192,0.984838,0.980311,0.994721,0.988573
2375,0.994342,0.984267,0.979422,0.993658,0.987908
2376,0.993563,0.983518,0.978596,0.992723,0.987285
2377,0.992805,0.983058,0.977465,0.991446,0.986749
2378,0.991829,0.98265,0.976598,0.989978,0.986407
2379,0.990905,0.982042,0.97585,0.988486,0.986126
2380,0.989788,0.981517,0.974778,0.986764,0.985462
2381,0.988832,0.981045,0.974181,0.985186,0.984805
2382,0.988068,0.980471,0.973909,0.983794,0.984635
2383,0.986993,0.980417,0.973307,0.982241,0.984395
2384,0.985963,0.980362,0.972909,0.980776,0.984036
2385,0.984901,0.980346,0.973004,0.979255,0.983987
2386,0.983579,0.980107,0.97315,0.977369,0.983624
2387,0.982295,0.979705,0.973051,0.975711,0.983046
2388,0.981227,0.97952,0.972965,0.974189,0.983058
2389,0.980274,0.979656,0.973287,0.972182,0.983499
2390,0.979469,0.980076,0.9738,0.970597,0.983886
2391,0.978765,0.980462,0.974464,0.969632,0.984071
2392,0.977811,0.980476,0.975598,0.968255,0.9844
